train_loss	val_loss
0.16196755766884588	0.009854570105064499
0.048978307596165525	0.010124881465408664
0.044753413040569505	0.011026112041447383
0.04298254393190115	0.008968035403272397
0.041383039353352115	0.008185846697829286
0.040265493825707044	0.007174015083127533
0.038245476241518084	0.006222966678636283
0.036377038155980396	0.0069812900194412345
0.0355053806627696	0.007640819038052994
0.03403364852409459	0.007380003426595173
0.03308877674143745	0.006381671816607766
0.16045673324969556	0.053998797696650676
0.16966360973203665	0.060505189082207346
0.18484768809822696	0.06640861993160657
0.18664674592816435	0.05403873569957444
0.18256827339384488	0.10428672183219541
0.1756220390791943	0.08551838180614896
0.16688211021992488	0.056019649955619505
0.16130291085754736	0.062456398635342324
0.15482292423555702	0.03767965982053969
0.14957484560306517	0.05140214306448591
0.14451608447819597	0.0692636421137008
0.1400258934091189	0.07340210549159938
0.13768845434415866	0.09879098276018304
0.14014524707124806	0.18066504993475974
0.13021336691985955	0.14182593043047736
0.12940590954505066	0.08603361060141006
0.1302067498217938	0.09074842969859964
0.12409250769296168	0.1480419928473443
0.12986320570928583	0.1609947239154509
0.1217601769301845	0.1475693618396189
0.12008561719813991	0.025353811706746995
0.12727674781661555	0.12832163813892877
0.1299063274585222	0.11321876882783538
0.1366632387974881	0.17761518740599103
0.13315303452528976	0.482247273127238
0.13536838416888378	0.15751583255188548
0.13448288749221618	0.08250624454098839
0.1315607336859934	0.05791136795263468
0.14141455582748688	0.23146889733807477
0.1461515689482199	0.16504502463467186
0.1481528381241376	0.09623414992528027
0.14395970838986943	0.16730452568567208
0.1396636567645208	0.07153301214830779
0.1364867956761338	0.104054461552757
0.1500609544804324	0.0550855927704721
0.15532243975784252	0.06822231631469576
0.15687847071459957	0.11627745002762364
0.14903594104301912	0.06739727350802201
0.17764158183910314	0.07146785346738284
