train_loss	val_loss
0.33025786290577996	0.03799701301783946
0.10837421751170095	0.013965538000887746
0.0658475320335678	0.013564039497240615
0.05025161365105695	0.00930311722841349
0.04285370953179986	0.01177023450620017
0.03909948594304879	0.01000568135117084
0.035090313193162706	0.010336670368582383
0.0327249540187884	0.013687321832608814
0.030282155906113887	0.02250754072964709
0.028731742274612275	0.026374038659904495
0.026998102579624237	0.0119946050187989
0.14330423540194542	0.06419857088622642
0.14708300181308678	0.04756107502791284
0.14761515824494825	0.1217436359218965
0.12639618356383372	0.025893424667900535
0.11855421343404157	0.029240048966890527
0.11679272778432806	0.09928642979355348
0.11097827772310206	0.07355252282774405
0.10498982974429491	0.059292288146423455
0.10024329654154499	0.16324949305918482
0.1023422659655191	0.044381280762625964
0.09401160203742127	0.02506850386991116
0.10540809858683495	0.043054623050367176
0.0930914383920844	0.11430534268796876
0.08750195062063286	0.043652582970213884
0.08478845434206281	0.12468082735614158
0.08158759574468324	0.03727465692726481
0.0794033251381593	0.13888943915013258
0.07931801737601483	0.037031063866567605
0.07891700941700595	0.52301562939892
0.08469886971129074	0.07499853903069195
0.07594841090776482	0.2834437090522218
0.07806693235647431	0.04138294664897128
0.07290853052672089	0.05900841342265029
0.07833311701081577	0.22051772683170504
0.0888319869214884	0.22284285303723778
0.08948008141409738	0.10492660328380286
0.0897221593020551	0.015180543226871531
0.0865326826688704	0.051578485095917906
0.09512594863195804	0.17698421850963608
0.09471912918457712	0.28361442080830507
0.09379866077319989	0.1460467173690921
0.09553354289465116	0.12298552494694069
0.10518012613633149	0.13385876585427978
0.10840245618492166	0.32627540146887013
0.10296049770387543	0.03645357957350513
0.11191064408488732	0.08227499997755625
0.12257515555798693	0.1939549230685309
0.13039382290452173	0.876729454839791
0.12076164766735335	0.046433014883226736
