train_loss	val_loss
0.055666581951696596	0.006093880916824159
0.0304874400654233	0.04123346218614331
0.02703285125027519	0.004597404152874785
0.025137213167245195	0.004394414739746258
0.02348179222800953	0.0028267991398393676
0.021834718000633205	0.01035344571792993
0.021728387483387828	0.0049097983486014575
0.021165271934665886	0.006997795237435235
0.020298281807799298	0.005080059123032047
0.019514962161985283	0.006752898174693475
0.019131789719656525	0.11404039408777647
0.09536006169926811	0.03951503493134742
0.11456695284591635	0.02675481644967472
0.12207089689421322	0.041939104828029726
0.12698965943316637	0.024263374075846937
0.13656912247581	0.04069199075153016
0.14107686125452298	0.0466461654111365
0.14354913565335858	0.08486186222686176
0.15275449550502954	0.02392817071373552
0.16282938402427266	0.036373397876207095
0.15810765618671324	0.03299631245000117
0.1556144843401678	0.05881866059189545
0.16384648130275153	0.038562287061119783
0.16041303269753732	0.2003265763156044
0.16789626144164857	0.02175206105364824
0.16155621206719956	0.07685570611218036
0.16111225518775743	0.02096223540779581
0.15960092947922788	0.03705644060397557
0.16413288550977456	0.04147994203362524
0.16557815221895775	0.07516356478141539
0.1689504248428582	0.04564697179844342
0.1661768712133483	0.04009693810696025
0.1600200606540681	0.05813064075250556
0.18309716471107115	0.026052222367835002
0.17392422162423138	0.03297445135200081
0.18829872297088543	0.050759579272432354
0.18405096986326716	0.03337823570894914
0.1965298401152012	0.026122464016214878
0.19409945662535077	0.03782344576509013
0.20009032051097564	0.03230703230047428
0.19321353780139616	0.02812406936219493
0.21087535695920517	0.06624164179435386
0.2007777216052912	0.02778980158795805
0.21301726443441507	0.06565016762618929
0.2181434444786153	0.03595738776190125
0.21699531740871497	0.038499168935344344
0.22957747582714758	0.03665022445934856
0.22783089986100932	0.054962426016404144
0.2357009567800397	0.041560542815171436
0.23604602991037663	0.04404803485551102
